Latitude,Longitude,Name,Crop_Name,Duration,Height,height_numeric,duration_numeric,NDVI_1,NDVI_2,NDVI_3,NDVI_4,NDVI_5,NDVI_6,NDVI_7,NDVI_8,NDVI_9,NDVI_10,NDVI_11,NDVI_12,NDVI_13,NDVI_14,NDVI_15,NDVI_16,NDVI_17,NDVI_18,NDVI_19,NDVI_20,NDVI_21,NDVI_22,NDVI_23,NDVI_24,NDVI_25,NDVI_26,NDVI_27,NDVI_28,NDVI_29,NDVI_30,NDVI_31,NDVI_32,NDVI_33,NDVI_34,NDVI_35,NDVI_36,NDVI_37,VV_1,VV_2,VV_3,VV_4,VV_5,VV_6,VV_7,VV_8,VV_9,VV_10,VV_11,VV_12,VV_13,VV_14,VV_15,VH_1,VH_2,VH_3,VH_4,VH_5,VH_6,VH_7,VH_8,VH_9,VH_10,VH_11,VH_12,VH_13,VH_14,VH_15,Predicted_duration,Correct
13.2204852,77.5123301,Bangalore Rural,Eucalyptus,Long,Tall,3,3,0.221003501,0.180605547,0.111561119,0.210916926,0.159133458,0.176857949,0.008357135,0.015187664,0.225968236,0.223564955,0.163559322,0.264125439,0.27388535,0.138858397,0.053236691,0.028650138,0.055135867,0.000458625,0.207409101,0.127612761,0.01174966,0.024571429,0.035875319,0.138180674,0.371995043,0.06400507,0.219625266,0.061636324,0.048622506,0.161627015,0.394119984,0.018279308,0.029421069,0.076419418,0.468586387,-0.000486145,0.042037543,-14.54942804,-12.76267134,-14.28407363,-7.262318003,-10.52889341,-11.9591133,-10.80330069,-8.33595003,-12.54652943,-10.36744074,-8.994908979,-9.894258924,-7.513174573,-8.677321953,-9.041445664,-18.15540153,-17.71779386,-20.35779246,-14.23477661,-13.35968765,-16.41192018,-16.73016608,-15.83150856,-12.99085717,-17.66269353,-15.15855101,-18.84333077,-13.80213287,-17.93406551,-16.7522017,1,False
13.2205257,77.5298818,Bangalore Rural,Maize,Medium,Medium,2,2,0.333166333,0.280589214,0.138521401,0.377565364,0.29426687,0.322219328,0.078846913,0.412264151,0.415491083,0.503213188,0.185875818,0.490607465,0.461119366,0.164707946,0.059242871,0.041311716,0.058257983,-0.001688531,0.330438558,0.029364115,0.025351608,0.096495957,0.034644745,0.170074813,0.460683581,0.060799827,0.25367244,0.046347055,0.046876369,0.144782153,0.329850746,0.016506839,0.054552629,0.257536343,0.057780119,0.023475464,0.039796243,-7.466069771,-6.448243115,-10.07150812,-7.972204385,-11.65198177,-12.57301133,-8.503070208,-10.52373553,-10.70469546,-7.945442641,-8.460143273,-5.818681952,-6.153814971,-5.532633266,-6.561424936,-19.2133013,-15.02954196,-18.89012949,-14.72504488,-16.00578762,-17.10981139,-17.24994677,-17.98664364,-16.42344887,-15.15387356,-15.41534234,-13.96104986,-14.98453503,-12.01932545,-14.72002746,1,False
13.2205317,77.5064167,Bangalore Rural,Green Fodder,Medium,Medium,2,2,0.184652278,0.170120701,0.112280702,0.199045852,0.166964058,0.157719054,-0.231962482,0.04889318,0.212192263,0.209242619,0.156230497,0.291774892,0.321842683,0.150627615,0.04481247,0.037365177,0.061884829,0.0003885,0.254016298,0.215942891,0.014500215,0.026642984,0.036821705,0.072333888,0.554280671,0.026556673,0.306179217,0.063413562,0.044930773,0.165826074,0.482676225,0.149433776,0.127757576,0.146550513,0.210494572,0.014948764,0.053329887,-11.67884909,-15.90624533,-11.07279474,-7.489752178,-7.146960165,-7.285316359,-10.41069926,-9.004803576,-9.611311053,-8.329248638,-7.677546539,-4.87673912,-9.476455999,-7.481514517,-7.737483347,-16.01075622,-12.94940464,-17.92906789,-16.80444603,-12.33825124,-16.10590852,-17.68519032,-17.86253447,-14.53685004,-11.6884099,-20.60699395,-16.85153767,-14.5960597,-13.76244116,-14.35952661,1,False
13.2206783,77.5064933,Bangalore Rural,Eucalyptus,Long,Tall,3,3,0.186915888,0.166409522,0.101859024,0.188267736,0.168035848,0.15,-0.349660524,0.039528104,0.193043478,0.202663578,0.153224134,0.259405941,0.260743322,0.135666053,0.050973792,0.034163289,0.058610135,0.002848265,0.238615665,0.160769708,0.018671669,0.023164581,0.037172927,0.080858722,0.447455387,-0.01321706,0.283286648,0.064030752,0.040625562,0.158023558,0.36956978,0.122166818,0.118547282,0.172351885,0.174023053,0.003699885,0.049118603,-13.9676364,-13.57474474,-11.69158863,-7.671146663,-10.32391468,-10.69628484,-11.94724478,-10.62280808,-5.744323391,-10.36383384,-8.636968021,-6.90918551,-9.932502099,-10.49360895,-11.91724816,-19.86473558,-18.03472527,-19.19321398,-16.98322377,-15.08831248,-17.36051941,-17.31323499,-20.53097322,-13.40467562,-13.74483609,-20.60480137,-15.43319786,-13.84506732,-19.37422956,-15.43167526,1,False
13.2206846,77.5061239,Bangalore Rural,Eucalyptus,Long,Tall,3,3,0.264992312,0.207759982,0.1250734,0.279455782,0.208150632,0.114127424,0.062168675,0.048916979,0.289997032,0.373896595,0.165737874,0.334124629,0.382798304,0.198501873,0.045493146,0.030672472,0.064377682,-0.002008162,0.248253377,0.21770551,0.018572309,0.026598755,0.036993883,0.068772783,0.530715935,0.077394636,0.263264891,0.059878251,0.035666158,0.163463017,0.516129032,0.103688419,0.081141692,0.180528595,0.243595863,0.003411722,0.053285666,-13.12944457,-8.711673635,-7.206082055,-7.593028377,-13.91113701,-8.868541356,-10.00131547,-7.605703983,-11.14135741,-9.519158094,-8.465857409,-11.15786774,-6.685505389,-6.881336165,-7.499773688,-14.26882069,-16.23211673,-15.44083416,-12.39216686,-13.11884639,-15.57322634,-17.57094219,-14.80949309,-20.781849,-13.95768688,-13.4673056,-16.12815913,-14.19850251,-14.08652348,-17.59422155,1,False
13.2206917,77.506485,Bangalore Rural,Green Fodder,Medium,Medium,2,2,0.192049689,0.179339393,0.114563107,0.198083067,0.159154571,0.131868132,-0.117741935,0.030024019,0.199514121,0.177098784,0.15,0.239494564,0.225826193,0.153074028,0.047550084,0.033288175,0.060194614,-6.48e-05,0.230276698,0.184525637,0.023069036,0.021974965,0.035430784,0.07833631,0.496270294,-0.016244117,0.290177736,0.060739437,0.03534716,0.164603393,0.446800079,0.105727364,0.104127888,0.196444989,0.171988796,0.002390629,0.050708554,-13.9676364,-11.28790062,-11.69158863,-7.671146663,-10.32391468,-10.69628484,-11.78510502,-10.62280808,-5.744323391,-10.69311659,-8.853903127,-6.90918551,-9.932502099,-10.49360895,-11.91724816,-19.86473558,-18.86058412,-19.19321398,-16.98322377,-15.08831248,-17.36051941,-16.72652101,-20.53097322,-13.40467562,-16.65923493,-16.73652934,-15.43319786,-13.84506732,-19.37422956,-15.43167526,1,False
13.2207067,77.507245,Bangalore Rural,Eucalyptus,Long,Tall,3,3,0.265894466,0.216546112,0.125169278,0.278696869,0.198518519,0.171828172,-0.201871071,0.078762812,0.27141621,0.31661257,0.159730979,0.296317606,0.289922481,0.231664726,0.04494382,0.030794478,0.064069362,-0.001556824,0.210951526,0.204454067,0.015142739,0.024810034,0.035779728,0.092518561,0.500715308,0.070071439,0.304631442,0.062991254,0.049043284,0.166947207,0.451482192,0.063347975,0.094913715,0.178375076,0.171567492,-0.017988092,0.052758413,-12.05606151,-10.18531295,-10.29738211,-5.580770269,-9.927093992,-6.49966505,-9.941365557,-9.402268707,-8.090774567,-7.703825807,-9.700191357,-11.47706385,-10.27716927,-10.85135711,-7.606794808,-15.0457631,-20.19612762,-22.01551287,-15.85042635,-13.64380804,-14.98989989,-21.47833883,-16.84771691,-13.22727787,-17.7051781,-13.64881728,-11.83539919,-13.71911066,-13.33428471,-15.86929067,1,False
13.2207194,77.5061425,Bangalore Rural,Eucalyptus,Long,Tall,3,3,0.240644491,0.18870931,0.120062881,0.237489632,0.180421765,0.094021892,0.060843965,0.042611513,0.25294651,0.288262911,0.159176816,0.274221961,0.291073739,0.169354839,0.043971974,0.03128017,0.059063136,-0.001231447,0.240547437,0.205819945,0.020695652,0.023653088,0.037396795,0.070470204,0.476856316,0.052332841,0.255189255,0.062617338,0.038066029,0.165775401,0.483776429,0.123294658,0.075114565,0.201538462,0.238679245,0.001410264,0.056430334,-13.12944457,-9.637890026,-8.211916641,-6.315960549,-12.33093058,-8.868541356,-10.77330556,-6.736797737,-11.14135741,-7.854270406,-5.223788127,-11.15786774,-4.901232645,-6.825282981,-7.267269068,-14.26882069,-16.99156716,-13.9681596,-9.72442049,-13.06361864,-15.57322634,-14.90267521,-16.41311786,-20.781849,-11.99227293,-14.49750305,-16.12815913,-12.73073374,-14.63653329,-18.88122747,1,False
13.22076,77.5101033,Bangalore Rural,Arecanut,Long,Tall,3,3,0.40005469,0.283554741,0.141816788,0.428937917,0.265735978,0.2485,-0.079369431,0.02677532,0.473744951,0.582725743,0.215759076,0.528494624,0.559733873,0.223765762,0.048229179,0.031607007,0.05985995,0.001884708,0.205689772,0.283038776,0.013971111,0.023540315,0.040457941,0.140087252,0.562935439,0.051680058,0.417153996,0.046841514,0.036353362,0.164845313,0.422116011,0.044350734,0.026529108,0.081958246,0.410981697,-0.006772009,0.04690887,-8.700677282,-13.75597472,-6.807581116,-5.000919399,-6.472135337,-10.60979053,-5.80026664,-10.07402726,-8.251701651,-7.375381993,-7.843824603,-8.856503445,-8.076343401,-7.045876418,-8.378913216,-17.71707122,-15.88016097,-15.78247888,-13.31113673,-17.09497652,-10.14970205,-16.59062344,-14.07132465,-11.51416981,-11.96121958,-15.57214907,-13.78294441,-15.01584521,-13.59943098,-14.05842143,1,False
13.2207797,77.5071243,Bangalore Rural,Eucalyptus,Long,Tall,3,3,0.247519961,0.196956522,0.120613615,0.287759131,0.19378339,0.176353205,-0.198606272,0.060514496,0.253262317,0.252207506,0.161904762,0.312617198,0.283061982,0.20732364,0.047699147,0.033573834,0.060612889,-0.00208252,0.209580838,0.209471767,0.013322231,0.023187609,0.037955074,0.09200561,0.533333333,0.120837624,0.313141026,0.065406007,0.035734227,0.166461916,0.491880781,0.060900265,0.091412742,0.18203612,0.14801605,-0.005616205,0.052758206,-9.719770599,-16.59188177,-11.92014577,-9.312986381,-9.6728436,-10.54526008,-14.16601423,-10.59520991,-12.19378135,-10.04362193,-6.773519015,-14.75153429,-7.594497972,-8.798705763,-12.81594229,-15.96915325,-20.4684338,-17.64817402,-18.75100599,-12.17168165,-14.2216829,-15.96368777,-17.48470638,-15.51430087,-14.04282053,-15.3514149,-14.01078396,-14.65097985,-14.76466245,-16.84628245,1,False
13.2208533,77.5117483,Bangalore Rural,Tamarind,Long,Tall,3,3,0.188804772,0.172558923,0.100074129,0.218105066,0.164697008,0.176355163,-0.012975062,0.010194625,0.202654133,0.257327239,0.165455678,0.269210664,0.24870041,0.013645224,0.044812175,0.034316005,0.061638373,0.003715049,0.212765957,0.175409836,0.006183606,0.027817067,0.039450442,0.147508306,0.475777449,0.060284762,0.455905933,0.068257863,0.041608146,0.16669232,0.398262275,0.016615961,0.021679034,0.070718032,0.42684711,0.011833146,0.045175976,-12.38177794,-10.45126207,-8.433635373,-10.69051052,-9.665126914,-7.990029646,-10.44288093,-9.466904559,-15.46355641,-14.4300728,-11.85580917,-8.476471136,-6.668429793,-9.197571197,-9.794441189,-16.85240442,-17.53819189,-16.4294988,-17.03812633,-17.63332386,-17.69366562,-18.48850669,-14.22767875,-15.43519065,-19.42215073,-14.60999835,-16.65198759,-15.84784465,-16.06954575,-18.73024362,1,False
13.220855,77.511765,Bangalore Rural,Tamarind,Long,Tall,3,3,0.209539245,0.18974359,0.109240554,0.237616655,0.151229723,0.166459318,-0.017325548,0.018867925,0.250216951,0.317172897,0.166352003,0.337704918,0.301902869,-0.001582278,0.043848965,0.032072673,0.056235828,-0.000587429,0.196417147,0.187885285,0.005318727,0.02338687,0.035053171,0.143992056,0.505459509,0.063527961,0.429939238,0.062963796,0.046188772,0.161816782,0.418764302,0.014543956,0.018534734,0.073042849,0.455487337,0.005932938,0.041827091,-12.38177794,-8.14124514,-8.433635373,-9.02567043,-9.665126914,-7.990029646,-10.00354938,-9.466904559,-15.46355641,-13.52499759,-11.29989377,-8.476471136,-6.596141684,-9.197571197,-9.794441189,-16.85240442,-15.68433469,-16.4294988,-17.99440729,-17.63332386,-17.69366562,-17.63749035,-14.22767875,-15.43519065,-16.6524157,-13.1871828,-16.65198759,-11.66111546,-16.06954575,-18.73024362,1,False
13.2208883,77.551779,Bangalore Rural,Eucalyptus,Long,Tall,3,3,0.156925032,0.130705982,0.112753378,0.048994327,0.181766704,0.185530282,0.207659115,0.194805195,0.201114206,0.201154401,0.157024793,0.233736179,0.155784651,0.290736464,0.064100897,0.047842218,0.055136268,-0.002982365,0.198795181,0.081430746,0.015073563,0.068816716,0.037044316,0.163375224,0.490570036,0.057011445,0.046148353,0.07432276,0.013215122,0.145873039,0.12507717,0.047392463,0.452844127,0.272961235,0.353023126,0.026340724,0.033282541,-17.11767275,-14.4100596,-12.54866415,-11.51402766,-13.94563813,-11.01706918,-13.65364843,-13.81615065,-12.27056568,-11.07825,-9.135715561,-11.69296455,-10.12541417,-12.66450151,-10.27884511,-18.32402264,-26.44905362,-19.80745363,-19.7470983,-18.1773091,-17.37339375,-19.49823631,-21.72736555,-16.41960635,-16.476556,-19.87886583,-18.15581338,-15.08445829,-16.72246327,-13.66564528,1,False
13.2208903,77.5121467,Bangalore Rural,Silver Oak,Long,Tall,3,3,0.277504912,0.209312541,0.114631873,0.242881072,0.18508795,0.193548387,-0.015651716,0.011588053,0.269208211,0.274847601,0.166840242,0.287440883,0.291863371,0.071057192,0.045369329,0.033474342,0.055191133,0.002872813,0.190992494,0.18101055,0.004180064,0.027052682,0.036379769,0.138112726,0.449624744,0.081462088,0.454172111,0.069756976,0.043081165,0.161884303,0.380923077,0.009889264,0.028514025,0.078479184,0.448454562,0.000140924,0.047927235,-12.13117236,-12.39923791,-16.05213673,-9.255099281,-9.813750335,-9.493997865,-11.83295429,-8.846138294,-11.48164736,-7.590033832,-12.45494916,-8.296113164,-8.978402272,-8.429276274,-10.07546913,-21.34038636,-25.62322196,-18.4391078,-17.30536941,-13.81734322,-17.93033999,-16.06806589,-15.92159863,-13.67253475,-16.37341583,-21.51875681,-18.27817434,-10.84941645,-13.29410635,-15.67770328,1,False
13.2210268,77.5524858,Bangalore Rural,Eucalyptus,Long,Tall,3,3,0.187932118,0.151657378,0.122662831,0.06557377,0.201421801,0.192463768,0.266279425,0.277108434,0.260342146,0.295815296,0.167082294,0.273599041,0.189873418,0.336598106,0.087871791,0.049930926,0.052509734,-0.002062121,0.236192714,0.089779301,0.009545901,0.050198151,0.030629552,0.158304768,0.283228151,0.057491676,0.034500211,0.071790152,0.06118985,0.141633437,0.112067806,0.025966235,0.172592418,0.353555249,0.184816991,0.017541195,0.035062893,-20.92462158,-15.15217423,-14.44674643,-10.82956196,-9.790284886,-13.31710168,-12.60743935,-12.71085462,-9.244155336,-6.846929369,-10.9059078,-6.574986118,-10.22512606,-8.722627493,-5.70366687,-19.32954553,-20.85330798,-24.39087112,-16.53446086,-15.23303466,-21.43983435,-19.58357575,-20.06811283,-17.13753864,-17.86371846,-16.90952324,-16.83401049,-18.97271398,-13.55535386,-14.65468182,1,False
13.22118,77.499145,Bangalore Rural,Malabar Neem,Long,Tall,3,3,0.258986175,0.194244604,0.112191328,0.254153236,0.209036861,0.21686415,0.004454483,0.02920871,0.316276538,0.278814209,0.167272727,0.235164835,0.316008316,0.303897896,0.052671562,0.035893477,0.06703461,0.001108142,0.200712589,0.345253863,0.010235947,0.020806242,0.03747344,0.13842295,0.42019544,0.057087462,0.153222591,0.073597998,0.049962394,0.155109489,0.423222466,0.121216127,0.044464776,0.381335654,0.010483445,0.021283536,0.052438343,-10.22663909,-10.30393465,-10.0232582,-7.771335203,-7.394236048,-7.941738976,-11.21725803,-7.627800207,-3.425618454,-8.863425986,-7.921260875,-3.518496939,-8.314137315,-5.937736181,-9.042616896,-23.03680631,-21.13059159,-19.44073672,-18.57637417,-10.46913128,-15.04652114,-15.53197773,-19.15460381,-12.69134689,-14.87365964,-19.19325798,-23.35643717,-15.04632154,-14.14134237,-12.67947464,1,False
13.22123,77.5016633,Bangalore Rural,Sugarcane,Long,Tall,3,3,0.139430894,0.142686804,0.101586103,0.159726538,0.132258777,0.135041893,0.033667781,0.03456909,0.140866103,0.117794486,0.14386377,0.152516327,0.137857448,0.198943304,0.051530993,0.036113328,0.056616722,0.001300728,0.195290296,0.137622878,0.013461374,0.021488518,0.035525176,0.113636364,0.149181462,0.094593082,0.2048012,0.062120711,0.075163738,0.146214896,0.234449761,0.067256828,0.03891254,0.153934155,0.018861626,0.06253058,0.046745804,-15.22129221,-17.88122079,-13.98921477,-8.949799537,-6.167498958,-11.13593415,-11.4025949,-9.678139904,-9.304971193,-13.07662599,-10.6171026,-8.293028086,-9.093766091,-8.395102535,-8.657765338,-26.60072923,-26.23374831,-29.19595047,-20.41308929,-18.78378293,-17.97034973,-22.03345027,-21.12038011,-20.29025813,-16.67767797,-21.31971078,-25.52101608,-18.84911979,-18.4074512,-14.15711816,1,False
13.2212483,77.4991667,Bangalore Rural,Eucalyptus,Long,Tall,3,3,0.229970326,0.166889781,0.111372549,0.202649007,0.185352395,0.20324748,-0.00903998,0.039837698,0.249146758,0.231949972,0.160098522,0.238562092,0.4330617,0.390974592,0.049171975,0.035810551,0.066559559,0.00045487,0.21107814,0.389003721,0.00771431,0.020684538,0.033606163,0.137531328,0.590791824,0.048313775,0.185875706,0.07496881,0.055429986,0.160358717,0.579142012,0.108493009,0.049557056,0.426232949,0.007815464,0.014630939,0.051980983,-12.15645639,-12.62662599,-12.22702784,-7.771335203,-7.072291672,-11.76837733,-8.26140382,-8.750154735,-4.470200759,-8.715490838,-8.190207614,-4.932037744,-8.314137315,-5.010955058,-9.056145917,-19.74493295,-19.61497314,-16.84708475,-18.57637417,-11.84057983,-12.12319241,-15.37547987,-19.13579744,-12.91061872,-11.34588031,-18.09130621,-17.84384253,-15.04632154,-13.1248166,-11.67581436,1,False
13.221265,77.5076067,Bangalore Rural,Arecanut,Long,Tall,3,3,0.326343381,0.254222222,0.130855594,0.339375629,0.21021611,0.209004861,-0.006967485,-0.024085638,0.415885273,0.442986293,0.193621868,0.462837838,0.47858156,0.270557029,0.039587725,0.036651235,0.057806712,0.00084685,0.239982387,0.271682941,0.0,0.0265308,0.034788475,0.116701399,0.525865947,0.108541765,0.375742154,0.063172774,0.058482268,0.164398226,0.446548323,0.054391659,0.084200153,0.287179487,0.210253686,0.005853323,0.041381061,-9.275705618,-12.18213261,-9.004598249,-6.320789637,-3.533957002,-3.919571548,-6.80342372,-7.495328744,-5.817589414,-8.192801716,-9.688156204,-5.565924427,-10.85112565,-6.961216451,-6.064264398,-13.84538026,-21.26256154,-13.65130494,-14.33385327,-17.77959067,-12.53499759,-19.58451772,-15.24206792,-15.88779632,-15.31202645,-18.38613126,-19.61098805,-13.71022749,-13.16885734,-11.98447164,1,False
13.2212778,77.5077196,Bangalore Rural,Arecanut,Long,Tall,3,3,0.209200438,0.191533513,0.121350019,0.22292705,0.176524954,0.168457031,-0.011695906,-0.073710379,0.231603408,0.243830787,0.164830597,0.284321916,0.236880255,0.162570073,0.043965015,0.037646376,0.06352413,0.003771131,0.225142357,0.185718572,0.001865823,0.02090209,0.036487918,0.117629362,0.328865486,0.094748858,0.341525858,0.058925289,0.059293044,0.156154317,0.355546526,0.05249449,0.100800702,0.257441673,0.205156038,0.01496489,0.045662876,-12.03529511,-13.71004805,-12.21546565,-7.327723699,-6.87858689,-4.889950771,-6.772983368,-7.502890152,-6.076538387,-12.04206528,-11.72085342,-8.026035901,-8.421275241,-8.063492805,-6.852349871,-21.01982,-20.31905774,-14.38861887,-15.43052688,-12.61626314,-13.62848657,-18.37195319,-17.27184094,-15.1214011,-18.12027117,-18.0529046,-19.06534759,-13.77570518,-11.42928797,-14.18365221,1,False
13.22128,77.5077217,Bangalore Rural,Arecanut,Long,Tall,3,3,0.173828547,0.171215881,0.114685844,0.197145406,0.163094129,0.164171898,-0.059168295,-0.092640959,0.178249337,0.137022398,0.149309912,0.180946489,0.139654068,0.151315789,0.043982825,0.032550951,0.060670629,-0.001500228,0.21300742,0.132063882,0.003493379,0.025009127,0.037602707,0.128953771,0.216851202,0.086112047,0.280220728,0.060142272,0.06835243,0.15862281,0.35210084,0.055600981,0.100494234,0.246298789,0.22474398,0.020926756,0.042054082,-12.03529511,-13.71004805,-12.21546565,-7.327723699,-6.87858689,-3.399724939,-6.772983368,-7.502890152,-6.076538387,-12.04206528,-11.72085342,-8.026035901,-8.421275241,-8.063492805,-6.852349871,-21.01982,-20.31905774,-14.38861887,-15.43052688,-12.61626314,-13.88889588,-18.37195319,-17.27184094,-15.1214011,-18.12027117,-18.0529046,-19.06534759,-13.77570518,-11.42928797,-14.18365221,1,False
13.221477,77.5153433,Bangalore Rural,Guava,Long,Medium,2,3,0.288176161,0.208786429,0.121040103,0.250187079,0.183892617,0.203515264,0.012736562,0.034716572,0.357754011,0.326390653,0.181508905,0.364272751,0.414807302,0.131851852,0.059514687,0.033984093,0.058049625,-0.002630887,0.179341196,0.124868835,0.000972849,0.034672649,0.038053528,0.153255528,0.42214056,0.083912457,0.262271062,0.053671729,0.055327503,0.154747226,0.281279756,0.032585181,0.035814889,0.157760164,0.350293542,0.116566789,0.041583471,-15.86848263,-9.821876605,-9.69494261,-7.475392555,-8.5726408,-6.571346618,-12.81056339,-8.758067165,-9.745158441,-10.39793924,-10.65495439,-8.612954928,-10.22201712,-7.202762542,-5.427327653,-14.9878408,-17.52799711,-18.64893778,-15.12408119,-14.27462658,-14.36193194,-16.12933612,-14.46755342,-16.58164676,-13.98655627,-18.72382447,-17.8508493,-12.53544861,-15.47245002,-16.60589856,1,False
13.2214883,77.5094967,Bangalore Rural,Eucalyptus,Long,Tall,3,3,0.289384895,0.229445074,0.128667306,0.294952681,0.200393895,0.187355436,0.007703948,-0.015646392,0.278538813,0.289315726,0.176099306,0.310682407,0.318898856,0.14259982,0.046260786,0.037960012,0.059630963,-0.000778109,0.190687361,0.184594223,0.00304536,0.021128693,0.033436413,0.154183536,0.506420733,0.054723557,0.370574631,0.047959914,0.039923347,0.164784864,0.46603928,0.061282124,0.034245397,0.096572581,0.455934613,0.013866732,0.041301201,-11.11714086,-14.42711062,-10.43152151,-11.09803354,-6.342950637,-9.688583865,-12.4336385,-10.25421461,-7.626452308,-7.656511385,-5.901958232,-8.803687937,-10.06137491,-6.560445504,-9.626878177,-17.62667833,-19.02243849,-21.58313189,-12.97745699,-14.03125845,-18.37933066,-20.92771436,-15.52807548,-13.37078406,-13.36127723,-16.78019259,-13.51541939,-11.09822479,-12.74882376,-15.77265558,1,False
13.2214917,77.500409,Bangalore Rural,Eucalyptus,Long,Tall,3,3,0.185673478,0.19047619,0.119477526,0.271614009,0.164415463,0.189361702,-0.009094452,0.116637748,0.191373191,0.235069886,0.147473921,0.174917492,0.136458333,0.095465027,0.054710099,0.038518083,0.064163823,0.000847845,0.191514208,0.209409594,0.002198174,0.018023847,0.036638138,0.127842192,0.212890625,0.101242465,0.234035603,0.065325497,0.045756527,0.15371699,0.335320417,0.113696164,0.039295393,0.25148439,0.026375909,0.10175293,0.052954472,-10.1441422,-11.88415446,-8.93745352,-6.720157638,-3.850284305,-3.114978285,-9.166975682,-12.26440854,-6.891157395,-9.009038887,-11.34486936,-9.990411364,-6.93790965,-7.548551519,-6.071036398,-17.56450633,-16.95955964,-16.21163559,-14.20254098,-13.1242997,-14.5350289,-18.57258996,-22.08186942,-18.03451947,-11.11367168,-11.26704058,-12.65377137,-14.93327726,-14.18059326,-12.59090493,1,False
13.221495,77.5075617,Bangalore Rural,Green Fodder,Medium,Medium,2,2,0.337973274,0.248504372,0.140143439,0.404807958,0.25080148,0.26284153,-0.075533662,0.137897548,0.368266117,0.458008117,0.185231539,0.423560362,0.480012395,0.34480844,0.042505593,0.038291322,0.056489576,0.000845748,0.211688312,0.269646509,0.008235875,0.019672431,0.036915663,0.104587697,0.61135182,0.084430487,0.319623784,0.05868367,0.034307257,0.16301036,0.503189957,0.07416675,0.081052851,0.32569858,0.183517923,0.005980066,0.043192171,-8.721623094,-11.89679546,-7.831710157,-5.689706598,-4.974027569,-7.961349573,-10.34845533,-10.4535384,-8.124621786,-9.933160026,-10.65957449,-10.32428599,-4.078843839,-10.9276782,-7.378387782,-20.53726109,-15.71751832,-18.8966278,-14.22385432,-15.59189267,-12.23414011,-16.46773861,-16.98605539,-13.48298997,-15.7139433,-16.15078238,-16.04738365,-16.60614183,-18.20387098,-13.17041013,1,False
13.2215033,77.50041,Bangalore Rural,Eucalyptus,Long,Tall,3,3,0.271697141,0.195821294,0.133255633,0.289531748,0.202140598,0.206236324,-0.019239794,0.106592103,0.300882437,0.316956261,0.16869207,0.236624379,0.24428644,0.123361238,0.058009312,0.037647059,0.064740016,0.000714611,0.193283873,0.281569966,0.008967851,0.022136137,0.036144578,0.124343783,0.402708482,0.10785033,0.262220783,0.063334087,0.041462495,0.152941176,0.451646304,0.11472195,0.032209738,0.279385706,0.02245274,0.081123245,0.05109135,-10.1441422,-11.88415446,-10.90947497,-6.720157638,-3.850284305,-3.114978285,-9.166975682,-12.26440854,-6.891157395,-9.009038887,-11.34486936,-9.990411364,-6.93790965,-7.548551519,-5.417084947,-17.56450633,-16.95955964,-14.74826882,-14.20254098,-13.1242997,-14.5350289,-18.57258996,-22.08186942,-18.03451947,-11.11367168,-11.26704058,-12.65377137,-14.93327726,-14.18059326,-13.01953644,1,False
13.2215283,77.4997967,Bangalore Rural,Redgram,Medium,Medium,2,2,0.19088729,0.168622338,0.107505864,0.24004884,0.177263969,0.154433044,-0.007813942,0.049466876,0.211778029,0.218104817,0.151453547,0.167351732,0.149574787,0.192807193,0.052645095,0.041090593,0.069327252,-0.003055321,0.20194742,0.301693498,0.005462615,0.02455624,0.036915663,0.132428638,0.484121841,0.073100388,0.198187311,0.070885789,0.042872351,0.15713849,0.48375,0.104752039,0.037763762,0.221125541,0.016492618,0.07207852,0.051190192,-6.888299162,-9.712699991,-10.33134827,-9.235082674,-5.839982224,-3.969804671,-9.898606073,-10.14288837,-11.73414722,-8.380373527,-10.34902896,-9.051333323,-8.036593826,-7.634469412,-6.322868027,-19.73015419,-21.64601541,-19.87328238,-13.30803829,-12.91253741,-17.04879766,-18.03313421,-15.15600151,-15.4561037,-16.22816381,-16.8587599,-16.84704796,-11.93481496,-14.74101543,-15.087248,1,False
13.221555,77.498765,Bangalore Rural,Sandalwood,Long,Tall,3,3,0.176553013,0.168842664,0.106876228,0.24470034,0.183542745,0.221494817,0.003815006,0.152523775,0.205183585,0.240533333,0.151307847,0.166757197,0.187597707,0.236012862,0.047312934,0.039815792,0.066528067,-0.000324823,0.178673801,0.247739602,0.006523605,0.021866567,0.038409573,0.163085124,0.326692417,0.051577272,0.113174839,0.071485396,0.062695225,0.156431408,0.447362891,0.098734177,0.040746448,0.362673187,0.015442133,0.014173228,0.050694169,-16.36910889,-8.499125943,-15.29156797,-8.388486138,-10.37213346,-9.283811798,-7.184093249,-10.40172828,-8.361526643,-9.923493596,-16.49817006,-9.972384435,-13.16795566,-10.26672933,-13.37704739,-20.16181843,-19.56799911,-16.47293446,-12.54824521,-15.5851927,-14.23634476,-14.68678688,-16.76534466,-14.56044804,-18.84583329,-17.42160942,-19.32135666,-14.33762958,-19.91983472,-14.48472943,1,False
