Crop_Name,Duration,Height,Name,duration_numeric,height_numeric,.geo,NDVI_1,NDVI_2,NDVI_3,NDVI_4,NDVI_5,NDVI_6,NDVI_7,NDVI_8,NDVI_9,NDVI_10,NDVI_11,NDVI_12,VV_1,VV_2,VV_3,VV_4,VV_5,VV_6,VV_7,VV_8,VV_9,VV_10,VV_11,VV_12,VV_13,VV_14,VV_15,VH_1,VH_2,VH_3,VH_4,VH_5,VH_6,VH_7,VH_8,VH_9,VH_10,VH_11,VH_12,VH_13,VH_14,VH_15,Predicted_duration,Correct
Redgram,Medium,Medium,Bangalore Rural,2,2,"{""type"":""MultiPoint"",""coordinates"":[]}",0.237037718,0.380209267,0.45880121,0.392804354,0.323763877,0.147413254,0.117181465,0.187143534,0.287387192,0.319307953,0.32731995,0.065341465,-5.44352061,-3.267992054,-5.93601513,-7.800758202,-6.326090375,-8.529124227,-8.876725611,-4.835495385,-8.739294453,-5.105378885,-6.249996875,-7.105287897,-5.224472939,-8.73003626,-3.898197301,-17.81228573,-18.47477238,-18.35085397,-14.01226553,-14.55840346,-15.98651722,-15.92260579,-15.60829715,-17.8841221,-20.27461699,-15.87753305,-14.5914498,-14.57544032,-16.06114703,-11.70801205,3,False
Redgram,Medium,Medium,Bangalore Rural,2,2,"{""type"":""MultiPoint"",""coordinates"":[]}",0.290800631,0.307548881,0.370819986,0.202811435,0.192014232,0.158461377,0.150527507,0.222028434,0.164187044,0.343838781,0.160369232,0.05646269,-8.169977452,-10.45637695,-11.63164133,-10.12252289,-12.08610048,-9.445868032,-10.06936655,-10.30039707,-12.06149336,-7.981865138,-6.192504579,-8.672018764,-6.041902382,-7.241700982,-10.25871164,-13.4440864,-19.23017231,-14.32043207,-15.42753094,-20.37680435,-15.26312532,-17.65613262,-14.96608595,-13.58735302,-13.83601459,-13.77964621,-16.41651472,-11.21844616,-21.36111796,-15.47848548,3,False
Redgram,Medium,Medium,Bangalore Rural,2,2,"{""type"":""MultiPoint"",""coordinates"":[]}",0.216159135,0.245762661,0.275461912,0.326999664,0.087968074,0.083165027,0.0820003,0.060105555,0.396167308,0.11963173,0.291407287,0.119218864,-11.41537785,-13.47309061,-12.12509266,-4.518816714,-11.4346177,-11.18148945,-11.44514291,-9.319370082,-7.74904413,-7.211734531,-13.64935668,-10.21237029,-9.735445613,-7.793981927,-8.691890721,-24.62996327,-17.86810415,-21.1879645,-18.47914732,-14.8775291,-19.04735916,-15.8714371,-15.86620306,-14.49037375,-13.45150789,-13.91948251,-20.13021273,-15.36722281,-16.10867342,-14.87580201,1,False
Redgram,Medium,Medium,Bangalore Rural,2,2,"{""type"":""MultiPoint"",""coordinates"":[]}",0.233766139,0.237323403,0.288535655,0.355308503,0.107679717,0.18391861,0.08983025,0.139609054,0.391441286,0.135495007,0.328678757,0.143111855,-8.280535846,-10.79289541,-8.680705947,-5.5804905,-9.049250058,-9.217480388,-9.658178437,-9.33286217,-7.114471133,-5.434880231,-8.999054471,-6.801063482,-4.835528882,-8.268283572,-6.124796976,-18.26831409,-16.21182325,-17.60953921,-13.51358563,-14.74592592,-16.5050525,-19.05982414,-17.55071034,-15.76357872,-15.73468996,-12.90523536,-14.44451787,-15.18709404,-15.15579018,-14.89740047,1,False
Redgram,Medium,Medium,Bangalore Rural,2,2,"{""type"":""MultiPoint"",""coordinates"":[]}",0.296223164,0.271679997,0.179329515,0.2230573,0.186663836,0.169237316,0.103845179,0.123495527,0.296024114,0.022017505,0.086481541,0.279515386,-10.83020044,-10.24072542,-12.66104297,-11.44819719,-8.451801581,-9.417131316,-9.568740966,-11.7558685,-12.00062115,-6.938335563,-12.25284955,-9.271493345,-4.073841285,-10.97934454,-9.911383272,-16.29481441,-23.18023275,-20.04685437,-16.38138674,-15.79129149,-17.88271691,-17.86907869,-22.38101885,-21.33470813,-20.94421667,-21.88102227,-18.70845932,-16.47281955,-16.20476659,-14.21786674,1,False
Redgram,Medium,Medium,Bangalore Rural,2,2,"{""type"":""MultiPoint"",""coordinates"":[]}",0.491682708,0.411104769,0.362017632,0.279959202,0.270108402,0.165456697,0.098650306,0.342789471,0.382019252,0.254087627,0.27311486,0.309892446,-9.208744221,-9.062851162,-6.537943151,-6.920090122,-4.518965828,-6.377339772,-3.588814711,-8.897459063,-6.443245751,-7.279216972,-11.43131515,-6.038323653,-6.016568751,-10.37292283,-6.069966212,-18.11102911,-15.4955165,-17.02023823,-15.44846179,-17.60597927,-12.46774857,-16.82625311,-15.19123452,-15.24447064,-16.12859134,-15.55841774,-17.22578644,-16.19156525,-19.1906515,-15.88294064,3,False
Redgram,Medium,Medium,Bangalore Rural,2,2,"{""type"":""MultiPoint"",""coordinates"":[]}",0.216093242,0.171129972,0.170566872,0.150929362,0.140843868,0.140849456,0.091728345,0.160214141,0.305447668,0.207236558,0.262539953,0.167525575,-11.16899713,-11.81941999,-12.00330241,-7.25415876,-11.6063276,-8.212946602,-5.533179747,-6.707072372,-11.06499701,-4.856803834,-4.862773548,-6.729723984,-5.449975421,-3.613410868,-6.652407468,-19.71027104,-21.06739721,-21.18427196,-14.90571847,-22.77522824,-18.00769787,-19.35574689,-15.81277059,-20.09047517,-18.81970414,-13.76599971,-16.38570341,-13.95268528,-19.68701363,-14.92272456,1,False
Redgram,Medium,Medium,Bangalore Rural,2,2,"{""type"":""MultiPoint"",""coordinates"":[]}",0.216093242,0.171129972,0.170566872,0.150929362,0.140843868,0.140849456,0.091728345,0.160214141,0.305447668,0.207236558,0.262539953,0.167525575,-10.41062137,-11.81941999,-12.00330241,-7.25415876,-12.44530483,-8.212946602,-5.533179747,-6.707072372,-11.06499701,-4.856803834,-4.862773548,-6.729723984,-3.680338633,-3.613410868,-6.652407468,-17.9091972,-21.06739721,-21.18427196,-14.90571847,-23.30128462,-18.00769787,-19.35574689,-15.81277059,-20.09047517,-18.81970414,-13.76599971,-16.38570341,-13.80656281,-19.68701363,-14.92272456,1,False
Redgram,Medium,Medium,Bangalore Rural,2,2,"{""type"":""MultiPoint"",""coordinates"":[]}",0.181943819,0.192421123,0.209396735,0.244745106,0.142839998,0.124689884,0.05725212,0.213280872,0.125033179,0.036785487,0.516417503,0.393294632,-16.53801926,-13.6605155,-13.04304974,-10.55437069,-13.00226424,-7.032774876,-7.39087147,-5.586480451,-6.791501479,-8.540237455,-8.548639261,-7.482559726,-5.081482491,-6.923045199,-6.620029686,-27.52520123,-25.30908785,-26.60808049,-17.63408008,-18.17225636,-16.29146419,-20.5112694,-18.48007699,-22.50437637,-15.41136994,-20.03382123,-12.16505838,-15.66709155,-12.65083784,-13.09781744,1,False
Redgram,Medium,Medium,Bangalore Rural,2,2,"{""type"":""MultiPoint"",""coordinates"":[]}",0.226209059,0.251927197,0.28545922,0.310576141,0.110346623,0.126399234,0.061331984,0.27201122,0.154181078,0.036350936,0.567201495,0.427452475,-5.722083197,-5.452055125,-4.176004199,-1.915083532,-6.20831903,-6.606504495,-5.066516798,-9.887996246,-6.719118948,-6.468223123,-10.53317383,-2.947088941,-4.276358088,-6.875602645,-7.877851539,-15.2108004,-18.39031586,-13.27492546,-17.1788335,-18.93006486,-11.24956883,-17.2587288,-18.00061127,-16.14127663,-13.24964043,-11.92208715,-12.24428691,-14.03730474,-18.14708465,-16.47119895,1,False
Redgram,Medium,Medium,Bangalore Rural,2,2,"{""type"":""MultiPoint"",""coordinates"":[]}",0.243517816,0.160605282,0.18814601,0.20355396,0.12288145,0.109706849,0.049788404,0.203058168,0.070172429,0.035447739,0.347808182,0.368874431,-11.00541188,-10.72781384,-8.567005053,-4.856637509,-7.878314068,-9.352643679,-11.76453419,-12.2046351,-8.040823617,-10.05594791,-6.648822191,-5.873467111,-9.159809993,-8.496646287,-9.291347649,-20.97390007,-17.24160806,-19.42074775,-14.17943982,-21.84956338,-18.14132629,-18.48721005,-16.99734727,-15.71938362,-19.11667709,-17.72165827,-16.18420237,-16.13764416,-13.95527043,-14.20371548,1,False
Redgram,Medium,Medium,Bangalore Rural,2,2,"{""type"":""MultiPoint"",""coordinates"":[]}",0.303051859,0.35875681,0.379940301,0.290127218,0.127324134,0.071575493,0.034621332,0.388197869,0.212925147,0.037652425,0.176368561,0.315084696,-9.697774896,-14.35485797,-7.946504869,-7.573252538,-9.86129446,-8.041040016,-9.301003435,-6.750251659,-9.448976464,-11.34137258,-8.934063509,-5.10638711,-8.791633688,-9.34877391,-7.304744506,-18.7190889,-16.1378343,-16.92799724,-13.7269277,-14.07656701,-14.88855132,-15.04403241,-12.96690859,-19.59711595,-19.71624916,-20.39018106,-12.16123609,-13.77492797,-16.13195862,-18.73823102,1,False
Redgram,Medium,Medium,Bangalore Rural,2,2,"{""type"":""MultiPoint"",""coordinates"":[]}",0.348531961,0.323938489,0.408047676,0.414173424,0.085448213,0.083498277,0.064220965,0.492182612,0.557467401,0.052565023,0.437212259,0.044465877,-10.41608741,-9.67310289,-8.603215871,-5.439634388,-7.992538654,-9.932642279,-9.478534271,-12.53655707,-8.980450284,-5.910974446,-9.90664834,-7.874340707,-9.142131101,-9.928311868,-5.956005861,-18.43779053,-26.22529805,-16.9740004,-21.41094426,-19.2175472,-13.62914994,-16.88895616,-13.78497134,-16.61241555,-10.91417559,-17.32506778,-14.03255949,-17.56716518,-17.63942619,-14.1659889,3,False
Redgram,Medium,Medium,Bangalore Rural,2,2,"{""type"":""MultiPoint"",""coordinates"":[]}",0.245000243,0.177174985,0.308368236,0.45702827,0.270828962,0.095041491,0.036208734,0.311810791,0.089841217,0.048770603,0.429189861,0.314617515,-11.4365753,-14.19897133,-11.14526239,-3.013640531,-6.779768802,-7.312379002,-7.82253297,-7.222803482,-8.474659309,-10.01889502,-7.940009746,-11.5649585,-7.740424796,-6.910388228,-7.073161738,-18.90865221,-16.14680183,-15.17766499,-16.11154814,-17.25141701,-13.62859961,-17.20006382,-18.19305976,-16.50215216,-20.46337139,-15.88471467,-17.16831108,-10.80331198,-13.44097778,-14.96473534,1,False
Redgram,Medium,Medium,Bangalore Rural,2,2,"{""type"":""MultiPoint"",""coordinates"":[]}",0.114855297,0.101968482,0.111198701,0.147328109,0.093868628,0.094035767,0.037597463,0.12579681,0.217540249,0.067594163,0.384464651,0.380324572,-12.05327584,-15.37710342,-12.38703713,-11.52254651,-6.352904475,-14.04811775,-10.51265555,-11.59844754,-12.21686301,-9.874525807,-13.74854362,-10.28154064,-12.39205629,-7.964812807,-4.360517019,-20.07648604,-23.73621283,-26.0273607,-17.0667962,-16.61765237,-16.15478595,-19.86372261,-18.34181059,-19.87834074,-18.75319755,-22.744592,-16.36908505,-17.19494432,-15.85193565,-22.56813763,1,False
Redgram,Medium,Medium,Bangalore Rural,2,2,"{""type"":""MultiPoint"",""coordinates"":[]}",0.11410147,0.126434028,0.132348418,0.116679907,0.107640743,0.064806566,0.040246733,0.142153263,0.3024683,0.054965891,0.278118759,0.256077111,-10.66539491,-11.57626293,-9.536535114,-9.663404773,-2.782550051,-5.763203611,-9.802369671,-12.02871177,-11.00020657,-8.368839011,-7.30265436,-10.9835634,-6.698272476,-9.296933341,-8.140065887,-19.28980418,-19.56718812,-22.26332762,-16.78908213,-14.34420171,-13.95961867,-19.02081277,-19.09503073,-20.30161936,-18.55085182,-18.49899918,-17.48630728,-16.34217417,-17.88716112,-13.87554398,1,False
Redgram,Medium,Medium,Bangalore Rural,2,2,"{""type"":""MultiPoint"",""coordinates"":[]}",0.223230302,0.196217522,0.218841583,0.289946079,0.239114746,0.103506029,0.042716533,0.159198686,0.109667743,0.060136799,0.167889237,0.411022931,-12.09699277,-8.578835284,-9.47193108,-9.460193564,-9.443462875,-8.65439062,-11.68277109,-7.271555562,-8.30051866,-8.958895636,-10.55103426,-8.572518743,-2.373560893,-6.121740395,-8.464593464,-17.77334114,-17.90072064,-19.75208394,-14.89068708,-14.37498597,-14.09953347,-18.87813183,-21.45549225,-12.41338363,-14.45091799,-12.98112303,-15.83361811,-13.05668686,-16.24243859,-11.92398757,1,False
Redgram,Medium,Medium,Bangalore Rural,2,2,"{""type"":""MultiPoint"",""coordinates"":[]}",0.126366854,0.140638351,0.185359359,0.133540466,0.139610842,0.033518463,0.041879971,0.182953596,0.290753335,0.052088961,0.514631867,0.438482702,-9.476456573,-10.40216239,-11.60933804,-5.14423855,-8.887456624,-6.82059663,-10.12556671,-11.58740986,-13.22858595,-11.19313145,-10.03455502,-10.76251514,-9.076222426,-11.15944836,-10.10761859,-24.06573109,-21.83028982,-26.8856924,-16.91995209,-15.40201696,-14.48739243,-20.97173229,-27.64711817,-19.49801362,-20.92429981,-19.67688709,-18.9068704,-11.33043048,-16.55504413,-15.08993425,1,False
Redgram,Medium,Medium,Bangalore Rural,2,2,"{""type"":""MultiPoint"",""coordinates"":[]}",0.223423317,0.175792173,0.144210353,0.129294902,0.149341658,0.080435216,0.042099532,0.074951567,0.068675565,0.062399562,0.188639224,0.26519075,-5.172586477,-7.720253845,-9.403409421,-0.084299536,-0.84835554,-1.460870394,-5.427744061,-4.562119176,-5.814835816,-7.878237043,-8.276275883,-5.81251674,-3.861655961,-10.42665712,-3.086220306,-18.20538592,-20.90224687,-25.1908109,-16.92293949,-16.93679087,-17.96921689,-19.47585987,-18.33313015,-16.48637709,-23.00626331,-16.85969562,-17.88959565,-16.50708353,-18.8592107,-13.84395493,1,False
Redgram,Medium,Medium,Bangalore Rural,2,2,"{""type"":""MultiPoint"",""coordinates"":[]}",0.157550603,0.168572113,0.167701289,0.182295948,0.134501338,0.056550026,0.046850417,0.12521407,0.283154428,0.038997814,0.372829199,0.096343361,-12.29564006,-12.38701751,-14.10874017,-11.54175079,-9.507214135,-8.295999073,-9.049194688,-8.509405847,-10.84147004,-9.924280212,-8.43850925,-6.857838985,-7.037185319,-6.316073598,-10.20858633,-18.69866553,-21.63714146,-23.02001167,-20.40241851,-17.44727963,-18.89235291,-18.15498444,-16.35688034,-16.39732777,-16.31909202,-19.00734512,-18.05812342,-15.36959748,-15.28047432,-14.22930132,1,False
Redgram,Medium,Medium,Bangalore Rural,2,2,"{""type"":""MultiPoint"",""coordinates"":[]}",0.177242324,0.184767172,0.219165713,0.213507026,0.121492431,0.035514448,0.044719264,0.135015368,0.099037349,0.06305933,0.184794039,0.353448153,-5.968465494,-2.50781039,-6.521596432,-9.609811235,-6.960316137,-6.707363745,-6.517300981,-6.443901176,-4.862170815,-3.877198264,-2.582852893,-5.962246023,-3.795890059,-4.671300344,-4.738943814,-22.78082556,-17.41880608,-18.0021874,-16.86029546,-12.14117862,-15.74209331,-18.01825441,-16.36301359,-13.61516595,-18.00486409,-16.37047228,-11.77056334,-15.42207946,-13.07877526,-12.80609649,1,False
Redgram,Medium,Medium,Bangalore Rural,2,2,"{""type"":""MultiPoint"",""coordinates"":[]}",0.253081888,0.235479191,0.263418883,0.30033958,0.141213864,0.030806679,0.046894416,0.258982182,0.156869659,0.054757137,0.356717885,0.384110659,-10.88315655,-11.46391246,-7.600034241,-10.81839857,-7.293076706,-5.856236003,-13.15487836,-10.3710073,-8.926689389,-8.196065427,-6.665548934,-9.939611713,-9.519211392,-6.296627373,-6.731382267,-16.21090023,-15.68464195,-15.76294441,-15.03502824,-15.59859359,-18.28171095,-19.70792467,-16.6471499,-16.84570215,-15.4645473,-16.10322584,-14.10659763,-14.42153758,-18.13377052,-12.5332305,1,False
Redgram,Medium,Medium,Bangalore Rural,2,2,"{""type"":""MultiPoint"",""coordinates"":[]}",0.17685762,0.174282193,0.189694658,0.204535514,0.093825333,0.034380436,0.046515927,0.151876897,0.205872476,0.04858515,0.201910034,0.339618623,-13.48734093,-11.54737983,-15.11134283,-9.858437473,-13.06909155,-8.914913352,-8.486587417,-10.52133018,-10.28728588,-10.24583268,-8.946956402,-8.347912753,-6.819580312,-10.68268919,-8.798728829,-22.89552095,-24.80119549,-25.54351719,-16.2037509,-16.34404675,-16.90778284,-18.8122031,-20.10830093,-15.21560143,-16.80061032,-18.43639578,-16.45732187,-15.07601712,-17.51411242,-14.66040534,1,False
Redgram,Medium,Medium,Bangalore Rural,2,2,"{""type"":""MultiPoint"",""coordinates"":[]}",0.283606946,0.315613031,0.322694302,0.320381373,0.071345501,0.192222908,0.063116945,0.348242521,0.243815124,0.139387727,0.59987992,0.309224159,-10.50060983,-8.861562365,-10.90256741,-9.831895398,-7.925356083,-8.723385647,-8.956314726,-7.411795609,-8.277096205,-5.264406649,-10.50081064,-7.049473406,-4.731620166,-8.5625468,-9.694365336,-22.07858129,-17.04077462,-21.45290528,-11.83645251,-16.57939472,-20.60166393,-18.97460414,-17.49417524,-17.02432723,-14.17614597,-16.26401065,-14.20063768,-14.64077635,-16.92895357,-13.12320497,1,False
Redgram,Medium,Medium,Bangalore Rural,2,2,"{""type"":""MultiPoint"",""coordinates"":[]}",0.174662694,0.208537146,0.230769485,0.283411145,0.075320713,0.038869739,0.071688414,0.222079575,0.119907096,0.116424188,0.618204594,0.146689937,-10.08055534,-9.816122416,-13.74752547,-9.439950499,-9.370466265,-7.848741297,-6.730245177,-12.00478947,-8.854755144,-11.90079008,-11.83823528,-8.614672977,-10.49822814,-6.710957641,-8.888359838,-24.27550095,-22.32629727,-22.05998111,-15.8356859,-15.05526394,-13.20701783,-20.63963331,-16.44076063,-21.25554028,-14.19237346,-15.42963014,-15.89190598,-14.33709022,-15.86689605,-19.1597172,1,False
Redgram,Medium,Medium,Bangalore Rural,2,2,"{""type"":""MultiPoint"",""coordinates"":[]}",0.201585591,0.213667586,0.24330613,0.255339503,0.059418671,0.052068178,0.074308492,0.286001384,0.228823215,0.119749226,0.47196883,0.126349628,-14.61889374,-13.48719762,-12.83957447,-7.632418913,-9.441416394,-11.42407437,-12.93862265,-14.82433993,-9.146191519,-11.50385541,-10.67187314,-11.6924987,-11.00506235,-8.383885719,-9.233885502,-24.22077099,-25.53945018,-18.1405241,-15.2211622,-17.79878762,-12.59694854,-15.98626777,-17.45007856,-19.11501076,-16.65705058,-19.50986767,-17.35914608,-12.98301075,-17.56737262,-17.10228052,1,False
Redgram,Medium,Medium,Bangalore Rural,2,2,"{""type"":""MultiPoint"",""coordinates"":[]}",0.419532835,0.302710414,0.357777357,0.494916975,0.061346833,0.184846133,0.097005166,0.399532109,0.269966677,0.140401244,0.368883878,0.217714012,-11.16358749,-12.0627999,-7.726304041,-7.576786666,-7.85279471,-8.449744133,-8.864639612,-10.60413744,-9.774153319,-6.84379032,-11.53107474,-5.06660283,-6.939325364,-7.004018435,-4.319625374,-19.16233185,-20.13680325,-14.32411921,-12.0371247,-14.61756397,-10.34572006,-18.32326929,-18.28234111,-13.64141484,-15.93836416,-16.10584714,-15.36757052,-17.82533904,-15.03443979,-14.81157513,1,False
Redgram,Medium,Medium,Bangalore Rural,2,2,"{""type"":""MultiPoint"",""coordinates"":[]}",0.227690279,0.237048998,0.282660842,0.240711048,0.174994066,0.194779277,0.086689085,0.266431302,0.125310987,0.135263041,0.519658804,0.100038037,-14.04025946,-10.1225139,-9.787878492,-9.84994529,-9.751334772,-8.997055203,-16.16992653,-7.05744796,-7.973939584,-11.2040541,-9.345079282,-3.243512923,1.603171684,-10.61044927,-11.53954272,-21.02825299,-16.92365688,-18.55987727,-20.22007925,-16.83054355,-17.01239784,-20.31081704,-19.8954114,-16.20323285,-18.23506114,-19.26498397,-18.28944694,-11.03143598,-18.10045019,-15.51264077,1,False
Redgram,Medium,Medium,Bangalore Rural,2,2,"{""type"":""MultiPoint"",""coordinates"":[]}",0.149674013,0.164756596,0.162257284,0.133379862,0.071005069,0.016081033,0.107212901,0.157780141,0.132100984,0.0976758,0.297251403,0.075069599,-16.08676101,-13.9689403,-13.8811324,-7.430030175,-8.686150311,-8.270337631,-12.71283358,-10.53251829,-10.34626109,-13.6813796,-11.25360736,-10.15265003,-11.99805738,-8.798594851,-13.42201441,-22.27443642,-20.77368303,-31.51259241,-22.06423129,-22.18023163,-19.87574066,-20.33181644,-24.69194891,-20.60434253,-22.20054226,-22.03022795,-20.18115143,-16.22122797,-12.71383836,-16.19971511,1,False
Redgram,Medium,Medium,Bangalore Rural,2,2,"{""type"":""MultiPoint"",""coordinates"":[]}",0.149674013,0.164756596,0.162257284,0.133379862,0.071005069,0.016081033,0.107212901,0.157780141,0.132100984,0.0976758,0.297251403,0.075069599,-14.89931864,-14.58252208,-14.27605632,-6.891397802,-11.57778799,-7.446481732,-13.22808138,-9.33123023,-9.580046807,-13.29455232,-11.27411036,-10.30931592,-9.341989523,-9.892536308,-11.56923589,-23.82983847,-22.9182737,-27.682002,-22.28582941,-22.20307091,-19.25181035,-20.17514894,-20.34106436,-22.76924285,-20.65470259,-21.42401879,-19.54739709,-16.37307358,-14.02291825,-19.52504648,1,False
Redgram,Medium,Medium,Bangalore Rural,2,2,"{""type"":""MultiPoint"",""coordinates"":[]}",0.216757506,0.344341457,0.333553433,0.352767766,0.06716428,0.07300543,0.078484252,0.148996323,0.02685326,0.087945834,0.524566472,0.196083456,-12.46452534,-11.12676598,-9.199525291,-8.631342202,-6.525285144,-7.447398456,-12.41408649,-8.465933321,-8.012000522,-10.99739415,-10.37242113,-10.50443068,-9.993374301,-7.227197347,-5.979919167,-18.87701393,-16.21403153,-17.63823885,-17.73690202,-14.10037433,-18.45518884,-21.66110829,-17.26957985,-13.61787444,-16.49125487,-20.20420804,-16.09806111,-14.7706372,-13.10537116,-15.78600625,1,False
Redgram,Medium,Medium,Bangalore Rural,2,2,"{""type"":""MultiPoint"",""coordinates"":[]}",0.224787638,0.236443982,0.247270003,0.317706108,0.138542578,0.292032987,0.104348317,0.336686313,0.223496437,0.090329751,0.557257056,0.391896069,-13.64764199,-14.19598829,-14.03362665,-13.50144735,-12.78148971,-10.60719452,-8.449920305,-3.477927194,-2.853811377,-8.492264216,-13.01705394,-7.330183596,-12.74618796,-11.1221837,-9.169645622,-25.35269619,-24.43393672,-21.37693561,-17.16196784,-19.56123388,-19.02809144,-17.28016963,-16.32338292,-15.25187058,-18.08047125,-17.66983104,-15.8630231,-17.82197013,-16.73581969,-18.82062149,1,False
Redgram,Medium,Medium,Bangalore Rural,2,2,"{""type"":""MultiPoint"",""coordinates"":[]}",0.215142459,0.316980094,0.334769309,0.251926333,0.134619758,0.067553453,0.08082173,0.24663268,0.135365471,0.080773667,0.395610631,0.066694535,-11.65574266,-12.89115214,-12.3435351,-7.654273225,-9.64580267,-9.767081705,-10.83948669,-11.56992605,-11.5141478,-12.36352183,-13.97501149,-6.807343443,-11.54577303,-10.86196198,-8.919469056,-22.58839148,-21.35712022,-21.3339503,-20.6976617,-16.66385871,-16.34754455,-18.64520945,-17.32318629,-16.73387523,-19.5884245,-19.77470712,-12.60091172,-18.86666601,-17.11741365,-17.79717155,1,False
Redgram,Medium,Medium,Bangalore Rural,2,2,"{""type"":""MultiPoint"",""coordinates"":[]}",0.209300622,0.211688027,0.200670779,0.208778232,0.118709512,0.10040082,0.097649671,0.232463598,0.205181912,0.094041303,0.506828845,0.329956353,-4.45530512,-4.786186183,-3.12458372,-5.804166383,-8.358988582,-6.333504989,-7.178408346,-8.28806379,-7.451130261,-4.990387376,-8.589947986,-7.977384035,-4.812723401,-3.441915173,-4.571570602,-14.34712898,-18.99126888,-20.07599249,-12.91693341,-14.44330567,-15.03591079,-17.8296925,-12.57061722,-15.17653815,-17.07016367,-17.27243316,-18.09200083,-15.87405977,-16.83753605,-13.67757537,1,False
Redgram,Medium,Medium,Bangalore Rural,2,2,"{""type"":""MultiPoint"",""coordinates"":[]}",0.229314148,0.23178114,0.238639295,0.277385116,0.134056777,0.105522625,0.096213534,0.240678668,0.283550411,0.101267815,0.43890518,0.432163119,-6.463401656,-4.786186183,-3.12458372,-5.804166383,-8.358988582,-6.333504989,-7.178408346,-8.28806379,-5.815951368,-4.990387376,-8.589947986,-8.775618758,-4.812723401,-6.424516558,-4.571570602,-14.53105043,-18.99126888,-20.07599249,-12.91693341,-14.44330567,-15.03591079,-17.8296925,-12.57061722,-15.85265314,-17.07016367,-17.27243316,-16.53284076,-15.87405977,-14.7302912,-13.67757537,1,False
Redgram,Medium,Medium,Bangalore Rural,2,2,"{""type"":""MultiPoint"",""coordinates"":[]}",0.170594081,0.202827081,0.169636965,0.131435081,0.064510748,0.158428282,0.080844373,0.240198582,0.077753842,0.080215916,0.255349904,0.224353015,-8.603725414,-6.933609693,-8.810278722,-6.009708341,-3.841927651,-8.101156463,-9.183378978,-8.690806276,-9.083990831,-11.18400081,-9.13728122,-7.808585032,-9.209982768,-6.741348034,-6.769264289,-17.47431741,-19.6910921,-20.93007423,-22.55832247,-14.68659314,-13.92272579,-20.99364504,-18.46878195,-18.37838639,-19.20260168,-16.8523429,-15.2198892,-13.13718781,-17.71878548,-13.73686781,1,False
Redgram,Medium,Medium,Bangalore Rural,2,2,"{""type"":""MultiPoint"",""coordinates"":[]}",0.221330792,0.248542726,0.242426634,0.231542051,0.118575908,0.213833869,0.114137262,0.093866818,0.090361189,0.086855561,0.401044309,0.401044309,-10.94769682,-13.43682107,-11.29790257,-12.55015608,-7.397475635,-10.09480993,-11.69503499,-9.205915659,-6.900044186,-9.873677118,-10.93068757,-7.352653287,-11.17128686,-9.210006507,-8.921820647,-21.42122607,-24.77338437,-22.89124785,-19.68136498,-15.61640711,-14.72768839,-21.4349918,-21.10440435,-20.21749685,-19.60536903,-20.15170032,-19.56780651,-16.98858355,-16.55996781,-12.65786763,1,False
Redgram,Medium,Medium,Bangalore Rural,2,2,"{""type"":""MultiPoint"",""coordinates"":[]}",0.221330792,0.248542726,0.242426634,0.231542051,0.118575908,0.213833869,0.114137262,0.093866818,0.090361189,0.086855561,0.401044309,0.401044309,-10.52026058,-9.48706721,-9.924928308,-7.729390234,-6.524361792,-7.889421996,-10.46648901,-7.862736326,-8.110204798,-5.97170732,-8.834436357,-10.04974747,-6.356975647,-7.963045621,-5.639203257,-21.08649334,-17.9021671,-22.94980278,-15.50084655,-19.65558466,-14.28631771,-17.801747,-15.80200961,-20.48565624,-17.45141122,-19.52772886,-19.44807569,-17.77938109,-16.30743018,-14.83827099,1,False
Redgram,Medium,Medium,Bangalore Rural,2,2,"{""type"":""MultiPoint"",""coordinates"":[]}",0.223371387,0.252273381,0.2185736,0.23367624,0.099976681,0.182712734,0.115505181,0.192889035,0.139028076,0.085167117,0.328109771,0.328109771,-10.65124658,-11.43100339,-11.09358593,-9.220662079,-4.69338931,-6.659673583,-7.912169192,-6.45464574,-7.230091671,-8.177683525,-9.382080201,-6.780158826,-5.143609424,-9.106938235,-8.118344183,-15.50374327,-18.9833132,-19.90055057,-15.18219022,-13.83654409,-12.49966812,-18.31218973,-17.10202151,-15.02812461,-17.63723493,-13.22080078,-12.42619219,-13.42749323,-15.07200892,-19.85415958,1,False
Redgram,Medium,Medium,Bangalore Rural,2,2,"{""type"":""MultiPoint"",""coordinates"":[]}",0.302488893,0.306185126,0.314709902,0.387838483,0.098138921,0.20768334,0.125484481,0.149516672,0.115830805,0.082144938,0.374484509,0.374484509,-11.99550281,-12.84681329,-12.55494757,-7.703924974,-5.777191557,-6.52888565,-9.895060161,-8.716646478,-6.435042625,-9.070015497,-9.932610738,-9.034162468,-9.2173088,-7.867112899,-9.906585002,-23.39614458,-16.53225936,-18.41104534,-15.78035329,-17.01264424,-15.01329034,-19.4480479,-16.29000281,-16.72112852,-18.58427334,-14.83657175,-15.76803494,-13.69799519,-16.01445402,-14.85972129,1,False
