Latitude,Longitude,Crop_Name,VV_0,VV_1,VV_2,VV_3,VV_4,VV_5,VV_6,VV_7,VV_8,VV_9,VV_10,VV_11,VV_12,VV_13,VV_14,VH_0,VH_1,VH_2,VH_3,VH_4,VH_5,VH_6,VH_7,VH_8,VH_9,VH_10,VH_11,VH_12,VH_13,VH_14
12.8635304,77.8313853,Coconut,-10.58237867,-8.243969485,-9.88863548,-3.608271158,-8.961229448,-7.892314454,-10.60433007,-11.32801973,-9.517710319,-6.878981159,-10.09793533,-7.230194953,-8.553344833,-12.80969355,-9.219097974,-18.55235471,-18.75522743,-16.52796517,-15.48685171,-16.86043758,-17.40379388,-15.69462905,-13.06175778,-14.27269057,-23.14699426,-15.21498236,-13.99226391,-16.15490709,-17.72307743,-13.88543076
12.8635694,77.8274217,Chiku,-10.13580759,-11.25962594,-12.0896653,-9.259276032,-13.39262236,-12.78420601,-13.05940811,-9.341861051,-10.72516354,-8.309857437,-8.113078418,-12.29913283,-8.523047173,-10.78414224,-3.900299559,-17.74601519,-16.66220838,-17.42635259,-16.39470584,-21.09119264,-13.71857433,-17.68618877,-21.03162206,-20.12618893,-22.33586166,-17.8305485,-17.85822702,-15.02555685,-21.45385204,-17.61490608
12.8635869,77.8265464,Chrysanthemum,-6.734721177,-7.118693365,-7.652125163,-9.53781434,-8.389406092,-4.021917108,-4.975874666,-9.216849193,-5.647950956,-7.463498873,-8.166311118,-7.514532676,-2.970667689,-8.696530797,-4.80935139,-17.38301683,-17.07219587,-18.247601,-14.02482492,-20.40868949,-15.47053728,-17.09903905,-15.40785916,-16.90384172,-15.37563383,-14.84324093,-17.24770521,-19.48007375,-17.86236337,-19.2700082
12.8635929,77.8265522,Chrysanthemum,-6.734721177,-7.118693365,-7.652125163,-5.570540042,-8.389406092,-4.021917108,-4.975874666,-9.216849193,-5.647950956,-4.182186968,-8.166311118,-7.514532676,-2.970667689,-8.696530797,-4.80935139,-17.38301683,-17.07219587,-18.247601,-15.25549565,-20.40868949,-15.47053728,-17.09903905,-15.40785916,-16.90384172,-16.16169294,-14.84324093,-17.24770521,-19.48007375,-17.86236337,-19.2700082
12.8636366,77.8265116,Chrysanthemum,-6.092678069,-10.84721631,-7.652125163,-9.53781434,-8.389406092,-7.950493969,-8.425160208,-8.005009821,-5.647950956,-5.095564292,-7.943141233,-9.102242994,-2.970667689,-8.696530797,-8.689860899,-16.74154713,-20.65601628,-18.247601,-14.02482492,-20.40868949,-16.77765688,-20.43215331,-15.32039668,-16.90384172,-14.73433862,-13.8373324,-16.49256553,-19.48007375,-17.86236337,-18.92508301
12.8639437,77.8288116,Guava,-7.614935604,-10.36397282,-13.58129469,-4.062614398,-9.562140005,-7.488295459,-8.145548588,-8.776312983,-11.71139278,-9.89581953,-11.27620702,-10.19178367,-9.741612709,-15.42833521,-6.077433945,-13.35439348,-12.14206238,-16.18249518,-8.066394962,-17.01294149,-16.15773243,-21.11881772,-15.37162984,-11.61472175,-14.4291912,-15.76774187,-17.81857642,-15.16855633,-14.01941641,-11.9937045
12.8643521,77.8269174,Rose,-9.49053245,-7.921430095,-14.41990874,-7.531312129,-13.52220222,-11.75570319,-11.80164163,-15.04231377,-13.07920919,-11.722662,-8.952946071,-10.10228426,-11.29511739,-10.03070837,-8.746639597,-12.99535191,-18.17290376,-23.58578823,-15.3810823,-22.29777754,-20.09553715,-19.91085314,-24.19457776,-19.5893506,-21.32621935,-19.59876147,-21.22816196,-18.40912325,-17.33343492,-15.20410464
12.8643571,77.8269172,Rose,-9.49053245,-7.921430095,-14.41990874,-7.531312129,-15.02720245,-11.75570319,-11.80164163,-14.06350306,-13.07920919,-11.722662,-8.952946071,-10.10228426,-11.29511739,-10.03070837,-8.746639597,-12.99535191,-18.17290376,-23.58578823,-15.3810823,-21.46475825,-20.09553715,-19.91085314,-21.04275944,-19.5893506,-21.32621935,-19.59876147,-21.22816196,-18.40912325,-17.33343492,-15.20410464
12.8643654,77.8269324,Rose,-9.49053245,-7.921430095,-14.41990874,-7.567197336,-15.02720245,-11.75570319,-11.80164163,-14.06350306,-13.07920919,-12.64256135,-13.77108721,-10.10228426,-9.687302212,-9.960939142,-8.746639597,-12.99535191,-18.17290376,-23.58578823,-16.32315464,-21.46475825,-20.09553715,-19.91085314,-21.04275944,-19.5893506,-22.58880808,-20.69388509,-21.22816196,-16.08313969,-17.19708371,-15.20410464
12.8643678,77.8269405,Rose,-8.478154255,-7.921430095,-14.41990874,-7.567197336,-13.05000777,-11.75570319,-11.80164163,-14.06350306,-13.07920919,-12.64256135,-13.77108721,-10.10228426,-9.687302212,-9.960939142,-8.746639597,-10.13470267,-18.17290376,-23.58578823,-16.32315464,-22.49113019,-20.09553715,-19.91085314,-21.04275944,-19.5893506,-22.58880808,-20.69388509,-21.22816196,-16.08313969,-17.19708371,-15.20410464
12.864531,77.8256187,Eucalyptus,-10.99381914,-7.992122491,-10.39802755,-6.688753346,-6.626815848,-8.419430975,-9.409000008,-9.301444761,-7.723969472,-10.34312973,-6.613262419,-7.009018219,-9.037084028,-10.06230278,-8.728703198,-12.3997012,-17.44857053,-17.48623427,-13.32960156,-14.65052571,-13.58009806,-16.49069308,-14.35255528,-18.05514128,-14.72056665,-10.50009607,-11.10431917,-15.05425259,-12.80643547,-15.45865399
12.8645699,77.8278212,Apple,-10.51449764,-8.480092497,-12.80810606,-11.05365056,-6.863050304,-7.959232264,-9.45603839,-9.841236952,-11.95750824,-4.682403825,-8.17863945,-6.817340647,-7.906224253,-7.863852908,-12.98002685,-12.70421957,-19.31965454,-20.30002286,-12.85401489,-18.62883795,-11.79793783,-14.7614026,-18.81351557,-12.77909019,-15.8508517,-13.04337806,-12.20466467,-13.24952795,-15.20017662,-15.32824643
